Id,Url,ImageUrl,Name,Symbol,CoinName,FullName,Algorithm,ProofType,FullyPremined,TotalCoinSupply,BuiltOn,SmartContractAddress,PreMinedValue,TotalCoinsFreeFloat,SortOrder,Sponsored,IsTrading,TotalCoinsMined,BlockNumber,NetHashesPerSecond,BlockReward,BlockTime
4419,/coins/cmc/overview,/media/20019/cmc.png,CMC,CMC,CosmosCoin,CosmosCoin (CMC),Scrypt,PoW/PoS,0,100000000,N/A,N/A,N/A,N/A,88,False,True,,,,,
793021,/coins/cmct/overview,/media/27010977/cmct.png,CMCT,CMCT,Crowd Machine,Crowd Machine (CMCT),N/A,N/A,0,2000000000,7605,0x47bc01597798dcd7506dcca36ac4302fc93a8cfb,N/A,N/A,2404,False,True,2000000000.0,0.0,0,0.0,0.0
899065,/coins/cmm/overview,/media/33434296/commercium.jpg,CMM,CMM,Commercium ,Commercium  (CMM),Equihash,N/A,0,210000000 ,N/A,N/A,N/A,N/A,2808,False,False,0.0,49588.0,0,0.0,30.0
843278,/coins/cmos/overview,/media/30001956/cmos.jpg,CMOS,CMOS,Cosmo,Cosmo (CMOS),Quark,PoW,0,11892000,N/A,N/A,N/A,N/A,2525,False,False,8928876.68577239,285505.0,970239499495,4.45406353604048,60.0
176004,/coins/cmp/overview,/media/1383692/compcoin.png,CMP,CMP,Compcoin,Compcoin (CMP),N/A,N/A,0,10000000,N/A,N/A,N/A,N/A,1287,False,True,,,,,
228090,/coins/cmpco/overview,/media/1384036/cmpo.png,CMPCO,CMPCO,CampusCoin,CampusCoin (CMPCO),Scrypt,PoW,0,1010000000,N/A,N/A,N/A,N/A,1465,False,True,760937174.364197,779317.0,56598828457,0.0,60.0
374358,/coins/cms/overview,/media/14913540/comsa.png,CMS,CMS,COMSA,COMSA (CMS),N/A,N/A,0,219042298,7605,0xf83301c5cd1ccbb86f466a6b3c53316ed2f8465a,N/A,N/A,1817,False,True,219042298.0,0.0,0,0.0,0.0
439963,/coins/cmt/overview,/media/30002257/cmt.png,CMT,CMT,CyberMiles,CyberMiles (CMT),N/A,N/A,0,1000000000,7605,0xf85feea2fdd81d51177f6b8f35f0e6734ce45f5f,N/A,N/A,1938,False,True,1000000000.0,0.0,0,0.0,0.0
22354,/coins/cmtc/overview,/media/34835904/cmtc.png,CMTC,CMTC,CometCoin,CometCoin (CMTC),Scrypt,PoW,0,2000000,N/A,N/A,N/A,N/A,663,False,True,,,,,
922779,/coins/cmz/overview,/media/34477875/cmz.jpg,CMZ,CMZ,CRYPTOMAGZ,CRYPTOMAGZ (CMZ),N/A,N/A,0,20000000 ,7605,0x9715f0e15eafd789647827218e0263ebdb11d54a,N/A,N/A,3100,False,False,20000000.0,0.0,0,0.0,0.0
925620,/coins/cnab/overview,/media/34478424/cnab.png,CNAB,CNAB,Cannabium,Cannabium (CNAB),N/A,N/A,0,738000000,7605,N/A,N/A,N/A,3350,False,False,,,,,
431621,/coins/cnbc/overview,/media/16746541/cnbc.png,CNBC,CNBC,Cash & Back Coin,Cash & Back Coin (CNBC),Scrypt,PoW/PoS,0,210000000,N/A,N/A,N/A,N/A,1928,False,True,110976977.29338,364509.0,0,0.0,300.0
4420,/coins/cnc/overview,/media/20021/cnc.png,CNC,CNC,ChinaCoin,ChinaCoin (CNC),Scrypt,PoW,0,462500000,N/A,N/A,N/A,N/A,89,False,True,,,,,
927965,/coins/cnct/overview,/media/35309098/cnct.png,CNCT,CNCT,CONNECT,CONNECT (CNCT),N/A,N/A,0,100000000,7605,0x54a9ed327f2614316914c3f3a782a77d0aa47aee,N/A,N/A,3780,False,True,100000000.0,0.0,0,0.0,0.0
338070,/coins/cnd/overview,/media/35309768/cnd.png,CND,CND,Cindicator,Cindicator (CND),N/A,N/A,0,2000000005,7605,0xd4c435f5b09f855c3317c8524cb1f586e42795fa,N/A,N/A,1676,False,True,2000000004.60791,0.0,0,0.0,0.0
37746,/coins/cndstar/overview,/media/1381997/cnd.png,CND*,CND*,Canada eCoin,Canada eCoin (CND*),Scrypt,PoW,0,100000000,N/A,N/A,N/A,N/A,995,False,False,2000000004.60791,0.0,0,0.0,0.0
4421,/coins/cnl/overview,/media/20024/cnl.png,CNL,CNL,ConcealCoin,ConcealCoin (CNL),X11,PoW,0,8500000,N/A,N/A,N/A,N/A,90,False,True,,,,,
25825,/coins/cnmt/overview,/media/351396/cnmt.png,CNMT,CNMT,Coinomat,Coinomat (CNMT),N/A,N/A,1,3000000,1183,N/A,N/A,N/A,706,False,True,3000000.0,0.0,0,0.0,0.0
890069,/coins/cnn/overview,/media/33187884/cnn.png,CNN,CNN,Content Neutrality Network,Content Neutrality Network (CNN),N/A,N/A,0,100000000000,7605,0x8713d26637cf49e1b6b4a7ce57106aabc9325343,N/A,N/A,2744,False,True,100000000000.0,0.0,0,0.0,0.0
42438,/coins/cno/overview,/media/1382391/coino.png,CNO,CNO,Coino,Coino (CNO),Scrypt,PoW,0,N/A,N/A,N/A,N/A,N/A,1053,False,True,105476650.249619,0.0,0,0.0,0.0
70365,/coins/cnt/overview,/media/1383150/cnt.png,CNT,CNT,Centurion,Centurion (CNT),X11,PoW/PoS,0,N/A,N/A,N/A,N/A,N/A,1195,False,True,0.0,1708761.0,0,0.0,60.0
289715,/coins/cnx/overview,/media/11417632/cnx.png,CNX,CNX,Cryptonex,Cryptonex (CNX),N/A,N/A,0,210000000,N/A,N/A,N/A,N/A,1562,False,True,107147443.490213,786636.0,0,0.196244762494014,0.0
802875,/coins/co2/overview,/media/30001624/co2.png,CO2,CO2,CO2 Token,CO2 Token (CO2),N/A,N/A,0,19507398.255409690148222124,7605,0xB4b1D2C217EC0776584CE08D3DD98F90EDedA44b,N/A,N/A,2438,False,True,19507398.2554097,0.0,0,0.0,0.0
453581,/coins/coal/overview,/media/16746586/coal.png,COAL,COAL,BitCoal,BitCoal (COAL),CryptoNight,PoW,0,12500000,N/A,N/A,N/A,N/A,1947,False,True,4500000.0,0.0,0,0.0,90.0
234811,/coins/cob/overview,/media/9350700/cobin.png,COB,COB,Cobinhood,Cobinhood (COB),N/A,N/A,0,1000000000,7605,0xb2f7eb1f2c37645be61d73953035360e768d81e6,N/A,N/A,1502,False,True,1000000000.0,0.0,0,0.0,0.0
30925,/coins/coc/overview,/media/351872/coc.png,COC,COC,Community Coin,Community Coin (COC),SHA256,PoW,0,36129032,N/A,N/A,N/A,N/A,876,False,True,,,,,
201701,/coins/coe/overview,/media/1383911/coe.png,COE,COE,CoEval,CoEval (COE),N/A,N/A,0,100000,20131,N/A,N/A,N/A,1421,False,True,100000.0,549483.0,0,0.0,0.0
436320,/coins/cofi/overview,/media/16746551/cofi.png,COFI,COFI,CoinFi,CoinFi (COFI),N/A,N/A,0,300000000,7605,0x3136ef851592acf49ca4c825131e364170fa32b3,N/A,N/A,1933,False,True,300000000.0,0.0,0,0.0,0.0
899528,/coins/cog/overview,/media/33434304/cog.jpg,COG,COG,Cognitio,Cognitio (COG),SHA256D,PoW/PoS,0,7500000,N/A,N/A,N/A,N/A,2811,False,False,658584.46163633,229754.0,2874.33650003,0.0,90.0
927349,/coins/cogen/overview,/media/35284393/cogen.png,COGEN,COGEN,Cogenero,Cogenero (COGEN),N/A,N/A,0,1000000000,7605,0x88218eb0756bca01a9f6be0c6eff641e9b4d8101,N/A,N/A,3665,False,False,170000000.0,0.0,0,0.0,0.0
928878,/coins/cogs/overview,/media/35309642/cogs.jpg,COGS,COGS,Cogmento,Cogmento (COGS),N/A,N/A,0,1000000000,7605,0x8efc4b144da218886201a77e2f94c17b3a5b779a,N/A,N/A,3968,False,False,1000000000.0,0.0,0,0.0,0.0
909713,/coins/coi/overview,/media/34077446/coi.jpg,COI,COI,Coinnec,Coinnec (COI),N/A,N/A,0,1000000000,7605,0x8a1a9477a710d470575b1da335e524b27e8091ab,N/A,N/A,2902,False,True,1000000000.0,0.0,0,0.0,0.0
384859,/coins/coin/overview,/media/14913606/coin.png,COIN,COIN,Coinvest,Coinvest (COIN),N/A,N/A,0,107142857,7605,0x5e8f855966d638135a968861e80dda722291b06d,N/A,N/A,1846,False,True,107142857.0,0.0,0,0.0,0.0
20714,/coins/coinstar/overview,/media/350950/coin.png,COIN*,COIN*,Coin,Coin (COIN*),SHA256,PoW,0,N/A,N/A,N/A,N/A,N/A,561,False,True,0.0,0.0,0,0.0,0.0
20903,/coins/colx/overview,/media/12318297/colx.png,COLX,COLX,ColossusCoinXT,ColossusCoinXT (COLX),X11,PoS,0,21000000000,N/A,N/A,N/A,N/A,582,False,True,,,,,
4422,/coins/comm/overview,/media/19661/comm.png,COMM,COMM,Community Coin,Community Coin (COMM),Scrypt,PoW/PoS,0,1000000000,N/A,N/A,N/A,N/A,91,False,True,,,,,
789170,/coins/comp/overview,/media/27010929/comp.jpg,COMP,COMP,Compound Coin,Compound Coin (COMP),X11,PoW/PoS,0,N/A,N/A,N/A,N/A,N/A,2384,False,True,16815701631.4423,266850.0,0,55238.7500066757,120.0
12985,/coins/con_/overview,/media/20717/con_.png,CON_,CON,Paycon,Paycon (CON_),X13,PoW/PoS,0,50000000,N/A,N/A,N/A,N/A,469,False,True,23042604.0,0.0,0,0.0,0.0
920245,/coins/coni/overview,/media/34477765/coni.png,CONI,CONI,CoinBene,CoinBene (CONI),N/A,N/A,0,1000000000,7605,0x2c949199cff14aeaf1b33d64db01f48fb57f592f,N/A,N/A,3039,False,True,1000000000.0,0.0,0,0.0,0.0
4423,/coins/cool/overview,/media/19658/cool.png,COOL,COOL,CoolCoin,CoolCoin (COOL),Scrypt,PoS,0,100000000,N/A,N/A,N/A,N/A,92,False,True,0.0,0.0,0,0.0,0.0
179980,/coins/cor/overview,/media/1383753/cor.png,COR,COR,Corion,Corion (COR),N/A,N/A,0,N/A,5324,N/A,N/A,N/A,1316,False,True,,,,,
35232,/coins/coral/overview,/media/352225/coral.png,CORAL,CORAL,CoralPay,CoralPay (CORAL),X13,PoS,0,21000000,N/A,N/A,N/A,N/A,962,False,True,,,,,
205549,/coins/core/overview,/media/1383950/core.png,CORE,CORE,Core Group Asset,Core Group Asset (CORE),N/A,N/A,0,1000000,20131,N/A,N/A,N/A,1433,False,True,1000000.0,540529.0,0,0.0,0.0
927166,/coins/cos/overview,/media/35280522/contentos.png,COS,COS,Contentos,Contentos (COS),N/A,N/A,0,10000000000,7605,0x589891a198195061cb8ad1a75357a3b7dbadd7bc,N/A,N/A,3602,False,False,10000000000.0,0.0,0,0.0,0.0
925380,/coins/cosm/overview,/media/34478279/cosmochain.png,COSM,COSM,CosmoChain,CosmoChain (COSM),N/A,N/A,0,973000000,7605,0xc4bcd64cb216d49fd3c643a32762f34626b45a1a,N/A,N/A,3297,False,True,1023000000.0,0.0,0,0.0,0.0
186335,/coins/coss/overview,/media/1383802/coss.png,COSS,COSS,COSS,COSS (COSS),N/A,N/A,1,200000000,7605,0x9e96604445ec19ffed9a5e8dd7b50a29c899a10c,N/A,N/A,1356,False,False,200000000.0,0.0,0,0.0,0.0
928561,/coins/cosx/overview,/media/35309464/cosx.jpg,COSX,COSX,Cosmecoin,Cosmecoin (COSX),N/A,N/A,0,500000000,7605,0xcd1ff2c26733d534c8acd3968c19819be1731304,N/A,N/A,3895,False,False,500000000.0,0.0,0,0.0,0.0
924916,/coins/cot/overview,/media/34478031/cot.png,COT,COT,CoTrader,CoTrader (COT),N/A,N/A,0,100000000,7605,N/A,N/A,N/A,3174,False,False,,,,,
925272,/coins/coti/overview,/media/34478216/coti.png,COTI,COTI,COTI,COTI (COTI),N/A,N/A,0,2000000000,N/A,N/A,N/A,N/A,3265,False,False,,,,,
912904,/coins/cou/overview,/media/34155542/cou.jpg,COU,COU,Couchain,Couchain (COU),N/A,N/A,0,30000000000 ,7605,0xf091cf09c51811819db705710e9634b8bf18f164,N/A,N/A,2954,False,True,29000000000.0,0.0,0,0.0,0.0
338426,/coins/cov/overview,/media/12318288/cov.png,COV,COV,Covesting,Covesting (COV),N/A,N/A,0,20000000,7605,0xe2fb6529ef566a080e6d23de0bd351311087d567,N/A,N/A,1682,False,True,20000000.0,0.0,0,0.0,0.0
28151,/coins/covstar/overview,/media/351503/cov.png,COV*,COV*,CovenCoin,CovenCoin (COV*),SHA256,PoW/PoS,0,33000,N/A,N/A,N/A,N/A,740,False,True,,,,,
28276,/coins/coval/overview,/media/351519/coval.png,COVAL,COVAL,Circuits of Value,Circuits of Value (COVAL),Multiple,PoW,0,1000000000,N/A,N/A,N/A,N/A,754,False,True,1000000000.0,0.0,0,0.0,0.0
926456,/coins/covex/overview,/media/34836051/covex.png,COVEX,COVEX,CoVEX,CoVEX (COVEX),N/A,N/A,0,250000000,7605,0x571df2dd34ee470b80128515835f616074d4dcc9,N/A,N/A,3490,False,False,250000000.0,0.0,0,0.0,0.0
22326,/coins/cox/overview,/media/351083/cox.png,COX,COX,CobraCoin,CobraCoin (COX),Scrypt,PoW/PoS,0,1012941176,N/A,N/A,N/A,N/A,656,False,True,,,,,
927544,/coins/coy/overview,/media/35307364/coinanalyst.png,COY,COY,Coin Analyst,Coin Analyst (COY),N/A,N/A,0,3750000000,7605,N/A,N/A,N/A,3733,False,False,,,,,
929079,/coins/cp/overview,/media/35309767/cp.png,CP,CP,CryptoProfile,CryptoProfile (CP),N/A,N/A,0,753471015,7605,0x06a6fc23e6ec8a2b2aeeefd70d772dc3d6b45010,N/A,N/A,3983,False,False,753471015.0,0.0,0,0.0,0.0
345674,/coins/cpay/overview,/media/12318303/cpay.png,CPAY,CPAY,CryptoPay,CryptoPay (CPAY),N/A,N/A,0,320000000,7605,0x0Ebb614204E47c09B6C3FeB9AAeCad8EE060E23E,N/A,N/A,1723,False,True,90414745.0,0.0,0,0.0,0.0
15282,/coins/cpc/overview,/media/350560/cpc.png,CPC,CPC,CapriCoin,CapriCoin (CPC),X11,PoW/PoS,0,208000000,N/A,N/A,N/A,N/A,479,False,True,201296799.710192,0.0,0,0.0,0.0
730988,/coins/cpcstar/overview,/media/27010501/cpc.png,CPC*,CPC*,CPChain,CPChain (CPC*),N/A,N/A,0,1000000000,7605,0xfAE4Ee59CDd86e3Be9e8b90b53AA866327D7c090,N/A,N/A,2176,False,True,999999999.17173,0.0,0,0.0,0.0
371095,/coins/cpex/overview,/media/34478354/cpex.png,CPEX,CPEX,CoinPulseToken,CoinPulseToken (CPEX),N/A,N/A,0,100000000,7605,0xb787d4eac8899730bb8c57fc3c998c49c5244ec0,N/A,N/A,1799,False,True,100000000.0,0.0,0,0.0,0.0
815308,/coins/cpl/overview,/media/30001726/cpl.png,CPL,CPL,CoinPlace Token,CoinPlace Token (CPL),N/A,N/A,0,35000000,7605,0x4b3c89e986b12f83eed896f02410429a7289526e,N/A,N/A,2470,False,False,3200716.8472515,0.0,0,0.0,0.0
926409,/coins/cplo/overview,/media/34836023/cpl.png,CPLO,CPLO,Cpollo,Cpollo (CPLO),N/A,N/A,0,20000000000,7605,0x7064aab39a0fcf7221c3396719d0917a65e35515,N/A,N/A,3479,False,True,20000000000.0,0.0,0,0.0,0.0
625381,/coins/cpn/overview,/media/20780661/cpn.png,CPN,CPN,CompuCoin,CompuCoin (CPN),Scrypt,PoW,0,35000000,N/A,N/A,N/A,N/A,2033,False,True,,,,,
927563,/coins/cprop/overview,/media/35307374/crop.png,CPROP,CPROP,CPROP,CPROP (CPROP),N/A,N/A,0,6133333333,7605,N/A,N/A,N/A,3741,False,False,,,,,
918997,/coins/cpt/overview,/media/34477750/cpt.jpg,CPT,CPT,Cryptaur,Cryptaur (CPT),N/A,N/A,0,27662180148,7605,0x88d50B466BE55222019D71F9E8fAe17f5f45FCA1,N/A,N/A,3032,False,True,27662180148.2785,0.0,0,0.0,0.0
866357,/coins/cpx/overview,/media/30002271/cpx.jpg,CPX,CPX,Apex Token,Apex Token (CPX),N/A,DPoS,0,N/A,27368,N/A,N/A,N/A,2646,False,True,676989090.0,0.0,0,0.0,0.0
692869,/coins/cpy/overview,/media/25792602/cpy.png,CPY,CPY,COPYTRACK,COPYTRACK (CPY),N/A,N/A,0,53000748,7605,0xf44745fbd41f6a1ba151df190db0564c5fcc4410,N/A,N/A,2107,False,True,53000748.0,0.0,0,0.0,0.0
37195,/coins/cqst/overview,/media/1381983/cqst.png,CQST,CQST,ConquestCoin,ConquestCoin (CQST),X13,PoW/PoS,0,30000000,N/A,N/A,N/A,N/A,986,False,True,,,,,
929163,/coins/cr/overview,/media/35520996/cr.png,CR,CR,CryptoRiyal,CryptoRiyal (CR),N/A,N/A,0,2000000000,7605,0xd3b5a4ca369a8e68da6218ee322467ccec4dd800,N/A,N/A,4004,False,True,2000000000.0,0.0,0,0.0,0.0
30179,/coins/crab/overview,/media/351739/crab.png,CRAB,CRAB,CrabCoin,CrabCoin (CRAB),X15,PoW/PoS,0,N/A,N/A,N/A,N/A,N/A,845,False,True,,,,,
4424,/coins/crack/overview,/media/20023/crack.png,CRACK,CRACK,CrackCoin,CrackCoin (CRACK),X11,PoW,0,6000000,N/A,N/A,N/A,N/A,93,False,True,,,,,
29711,/coins/craft/overview,/media/351681/craft.png,CRAFT,CRAFT,Craftcoin,Craftcoin (CRAFT),Scrypt,PoW/PoS,0,49411760,N/A,N/A,N/A,N/A,816,False,True,,,,,
4425,/coins/craig/overview,/media/20022/craig.png,CRAIG,CRAIG,CraigsCoin,CraigsCoin (CRAIG),X11,PoS,0,30000000,N/A,N/A,N/A,N/A,15,False,True,,,,,
5304,/coins/crave/overview,/media/20242/crave.png,CRAVE,CRAVE,CraveCoin,CraveCoin (CRAVE),Scrypt,PoW/PoS,0,N/A,N/A,N/A,N/A,N/A,273,False,True,1521257.215,1008917.0,0,1.0,0.0
752942,/coins/cravestar/overview,/media/33434207/crave.png,CRAVE*,CRAVE*,Crave-NG,Crave-NG (CRAVE*),SHA256,PoS,0,1000000000,N/A,N/A,N/A,N/A,2218,False,True,15366768.3088264,177497.0,4379337576435,11.2499661711045,60.0
17547,/coins/crb/overview,/media/1382904/crbit1.png,CRB,CRB,Creditbit ,Creditbit  (CRB),N/A,N/A,0,16504333,7605,0xAef38fBFBF932D1AeF3B808Bc8fBd8Cd8E1f8BC5,N/A,N/A,495,False,True,16900214.0719344,0.0,0,0.0,0.0
737393,/coins/crcstarstar/overview,/media/27010559/crc.png,CRC**,CRC**,CryCash,CryCash (CRC**),N/A,N/A,0,7057137,7605,0xf41e5fbc2f6aac200dd8619e121ce1f05d150077,N/A,N/A,2191,False,True,7057137.0998682,0.0,0,0.0,0.0
586482,/coins/crcstarstarstar/overview,/media/20780611/crc.png,CRC***,CRC***,CrowdCoin,CrowdCoin (CRC***),NeoScrypt,PoW,0,N/A,N/A,N/A,N/A,N/A,2006,False,True,,,,,
771782,/coins/crdnc/overview,/media/27010816/crdnc.png,CRDNC,CRDNC,Credence Coin,Credence Coin (CRDNC),SHA256,PoW/PoS,0,25000000,N/A,N/A,N/A,N/A,2311,False,False,3427006.0,0.0,0,0.0,120.0
392253,/coins/crds/overview,/media/14913675/crds.png,CRDS,CRDS,Credits,Credits (CRDS),Argon2,N/A,0,95000000,N/A,N/A,N/A,N/A,1861,False,False,0.0,554476.0,0,0.0,128.0
8692,/coins/cre/overview,/media/20683/cre.png,CRE,CRE,Credits,Credits (CRE),SHA256,PoW/PoS,0,30000000,N/A,N/A,N/A,N/A,448,False,True,,,,,
777990,/coins/crestar/overview,/media/27010928/creditcoin_logo.png,CRE*,CRE*,Creditcoin,Creditcoin (CRE*),N/A,N/A,0,2000000000,7605,0xd7b45e0cdae4c65ef2c7e19152eeb3074e20f98f,N/A,N/A,2333,False,True,600000000.0,0.0,0,0.0,0.0
918576,/coins/crestarstar/overview,/media/34477742/cre.jpg,CRE**,CRE**,Cybereits Token ,Cybereits Token  (CRE**),N/A,N/A,0,1000000000,7605,0x61f33Da40594cEc1E3Dc900FaF99F861D01e2e7D,N/A,N/A,3027,False,False,1000000000.0,0.0,0,0.0,0.0
48787,/coins/crea/overview,/media/1382709/crea.png,CREA,CREA,CreativeChain,CreativeChain (CREA),Keccak,PoW,0,115000000,N/A,N/A,N/A,N/A,1109,False,True,0.0,325185.0,0,0.0,120.0
502301,/coins/cred/overview,/media/16746661/cred.png,CRED,CRED,Verify,Verify (CRED),N/A,N/A,0,29997543,7605,N/A,N/A,N/A,1971,False,True,49997543.0,0.0,0,0.0,0.0
382450,/coins/credo/overview,/media/14913573/credo-1.png,CREDO,CREDO,Credo,Credo (CREDO),N/A,N/A,0,1374729257.2286,7605,0x4e0603e2a27a30480e5e3a4fe548e29ef12f64be,N/A,N/A,1837,False,True,1374729257.2286,0.0,0,0.0,0.0
927569,/coins/crev/overview,/media/35307377/crypto.png,CREV,CREV,CryptoRevolution,CryptoRevolution (CREV),N/A,N/A,0,69000000,7605,0xfb6e558b811d26bc74e86515cbc36e6aee9101a7,N/A,N/A,3744,False,False,6.9e-07,0.0,0,0.0,0.0
6451,/coins/creva/overview,/media/20571/creva.png,CREVA,CREVA,Creva Coin,Creva Coin (CREVA),X11,N/A,0,0,N/A,N/A,N/A,N/A,411,False,True,36390750.0,0.0,0,0.0,0.0
926525,/coins/crf/overview,/media/34836083/crf.png,CRF,CRF,CrowdForce ,CrowdForce  (CRF),N/A,N/A,0,1000000000,7605,N/A,N/A,N/A,3501,False,False,,,,,
925097,/coins/crgo/overview,/media/34478122/cargocoin.png,CRGO,CRGO,CargoCoin,CargoCoin (CRGO),N/A,N/A,0,100000000,7605,0xf49cdd50ad408d387d611f88a647179c3de3492b,N/A,N/A,3224,False,True,100000000.0,0.0,0,0.0,0.0
766461,/coins/crl/overview,/media/27010747/crl.png,CRL,CRL,Cryptelo Coin,Cryptelo Coin (CRL),N/A,N/A,0,500000000,7605,0x7123027d76a5135e66b3a365efaba2b55de18a62,N/A,N/A,2273,False,False,5.0,0.0,0,0.0,0.0
202049,/coins/crm/overview,/media/1383915/cream.png,CRM,CRM,Cream,Cream (CRM),Skein,PoW/PoS,0,100000000,N/A,N/A,N/A,N/A,1424,False,True,46484681.3141261,12119.0,58864714362.9096,0.0,240.0
30121,/coins/crnk/overview,/media/351731/crnk.png,CRNK,CRNK,CrankCoin,CrankCoin (CRNK),X11,PoS/PoW,0,N/A,N/A,N/A,N/A,N/A,837,False,True,,,,,
731596,/coins/croat/overview,/media/27010508/croat.png,CROAT,CROAT,Croat,Croat (CROAT),CryptoNight,PoW,0,100467441,N/A,N/A,N/A,N/A,2180,False,True,,,,,
925046,/coins/cron/overview,/media/34478098/cron.jpg,CRON,CRON,Cryptocean,Cryptocean (CRON),N/A,N/A,0,10000000000,7605,N/A,N/A,N/A,3210,False,False,,,,,
41590,/coins/crps/overview,/media/1382338/crps.png,CRPS,CRPS,CryptoPennies,CryptoPennies (CRPS),X11,PoS,0,1593.15,N/A,N/A,N/A,N/A,1034,False,True,,,,,
710597,/coins/crpt/overview,/media/25792665/crpt.png,CRPT,CRPT,Crypterium,Crypterium (CRPT),N/A,N/A,0,44029585.582941042857136217,7605,0x80a7e048f37a50500351c204cb407766fa3bae7f,N/A,N/A,2132,False,True,0.0,0.0,0,0.0,0.0
876290,/coins/crs/overview,/media/32655853/crs.jpg,CRS,CRS,Cryptoreal,Cryptoreal (CRS),Lyra2Z,N/A,0,10883430.20109789,N/A,N/A,N/A,N/A,2679,False,True,0.0,265350.0,622089643.887505,0.0,120.0
925024,/coins/crsstar/overview,/media/34478085/crs.png,CRS*,CRS*,CRYSTALS,CRYSTALS (CRS*),N/A,N/A,0,247000000,7605,N/A,N/A,N/A,3204,False,False,,,,,
255489,/coins/crtm/overview,/media/9350790/crtm.jpg,CRTM,CRTM,Cryptum,Cryptum (CRTM),N/A,Proof of Ownership,0,1100000,7605,N/A,N/A,N/A,1551,False,True,,,,,
811480,/coins/cru/overview,/media/30001681/cru.png,CRU,CRU,Curium,Curium (CRU),X11,PoW,0,22000000,N/A,N/A,N/A,N/A,2452,False,True,0.0,0.0,0,0.0,60.0
926746,/coins/crv/overview,/media/35264220/crv.png,CRV,CRV,Cravy,Cravy (CRV),N/A,N/A,0,16355000000,7605,N/A,N/A,N/A,3573,False,False,,,,,
7586,/coins/crw/overview,/media/1383378/crw1.png,CRW,CRW,Crown Coin,Crown Coin (CRW),SHA256,PoW,0,42000000,N/A,N/A,N/A,N/A,430,False,True,21627830.3354247,2269539.0,2113659857939630000,4.50000000129575,0.0
926683,/coins/crwd/overview,/media/35264185/crwt.png,CRWD,CRWD,CRWD Network,CRWD Network (CRWD),N/A,N/A,0,45000000,7605,N/A,N/A,N/A,3550,False,False,,,,,
25613,/coins/crx/overview,/media/351388/crx.png,CRX,CRX,ChronosCoin,ChronosCoin (CRX),Scrypt,PoW/PoS,0,N/A,N/A,N/A,N/A,N/A,701,False,True,,,,,
925695,/coins/cryp/overview,/media/34478470/cryp.png,CRYP,CRYP,CrypticCoin,CrypticCoin (CRYP),Equihash,PoW,0,7600000000,N/A,N/A,N/A,N/A,3364,False,True,4235111504.0,0.0,0,0.0,150.0
4427,/coins/crypt/overview,/media/19664/crypt.png,CRYPT,CRYPT,CryptCoin,CryptCoin (CRYPT),X11,PoW,0,18000000,N/A,N/A,N/A,N/A,95,False,True,4993703.64571799,0.0,0,0.0,0.0
35813,/coins/cs/overview,/media/352292/cs.png,CS,CS,CryptoSpots,CryptoSpots (CS),DPoS,DPoS,0,5000000,N/A,N/A,N/A,N/A,969,False,True,,,,,
799597,/coins/csstar/overview,/media/27011045/cs.png,CS*,CS*,Credits,Credits (CS*),N/A,N/A,0,249471071.21,7605,0x46b9ad944d1059450da1163511069c718f699d31,N/A,N/A,2421,False,True,249471071.20999,0.0,0,0.0,0.0
4428,/coins/csc/overview,/media/34478059/csc.png,CSC,CSC,CasinoCoin,CasinoCoin (CSC),N/A,PoC,0,40000000000,N/A,N/A,N/A,N/A,96,False,True,39999998286.4438,0.0,0,0.0,0.0
31004,/coins/csh/overview,/media/351877/csh.png,CSH,CSH,CashOut,CashOut (CSH),SHA256,PoW,0,100000000,N/A,N/A,N/A,N/A,878,False,True,0.0,-1.0,0,0.0,120.0
34215,/coins/csmic/overview,/media/352115/csmic.png,CSMIC,CSMIC,Cosmic,Cosmic (CSMIC),SHA256D,PoW/PoS,0,N/A,N/A,N/A,N/A,N/A,929,False,True,,,,,
202714,/coins/csno/overview,/media/1383922/csno.png,CSNO,CSNO,BitDice,BitDice (CSNO),N/A,N/A,1,100000000,7605,0x29d75277ac7f0335b2165d0895e8725cbf658d73,N/A,N/A,1428,False,True,100000000.0,0.0,0,0.0,0.0
925807,/coins/csp/overview,/media/34478535/csp.png,CSP,CSP,Caspian,Caspian (CSP),N/A,N/A,0,1000000000,7605,0xA6446D655a0c34bC4F05042EE88170D056CBAf45,N/A,N/A,3381,False,False,1000000000.0,0.0,0,0.0,0.0
927551,/coins/csq/overview,/media/35307368/cosquare.png,CSQ,CSQ,cosquare,cosquare (CSQ),N/A,N/A,0,100000000000,7605,0x7c7159a34dbabc8c09f0bafe69d94d2ddc199472,N/A,N/A,3736,False,False,100000000000.0,0.0,0,0.0,0.0
925033,/coins/cst/overview,/media/34478091/cst.jpg,CST,CST,Casper API,Casper API (CST),N/A,N/A,0,440000000,7605,N/A,N/A,N/A,3206,False,True,,,,,
400432,/coins/cstl/overview,/media/15887421/cstl.png,CSTL,CSTL,Castle,Castle (CSTL),Quark,DPoS,0,50000000 ,N/A,N/A,N/A,N/A,1872,False,True,12763154.4530407,158914.0,0,0.0,60.0
28083,/coins/ctc/overview,/media/351496/ctc.png,CTC,CTC,CarterCoin,CarterCoin (CTC),Scrypt,PoW/PoS,0,90000000,N/A,N/A,N/A,N/A,733,False,True,43165500.0,0.0,0,0.0,64.0
